33.04581,-117.12715,San Diego
33.05924,-117.1142,San Diego
33.741793,-117.892375,Santa Ana
35.30236,-120.77619,San Luis Obispo
35.3559029814346,-120.786047717957,Morro Bay
35.3229,-120.8414,Los Osos
35.3237,-120.8407,Los Osos
35.3236845978058,-120.840683881013,Los Osos
35.3257,-120.8402,Los Osos
35.35422598,-120.826942,Morro Bay
35.33558,-120.72793,San Luis Obispo
35.3221198929604,-120.722205085187,San Luis Obispo
35.3803776587473,-120.78232722249,Morro Bay
35.33861993802,-120.767515394151,San Luis Obispo
35.2879285841812,-120.802216812884,Los Osos
35.348038,-120.726063,San Luis Obispo
35.325,-120.8403,Los Osos
35.3453048860425,-120.728924477135,San Luis Obispo
35.016388,-120.586259,Nipomo
36.86978,-121.81516,Watsonville
36.95994,-121.53456,Gilroy
36.900329981,-121.596157,San Juan Bautista
36.92045,-121.73198,Watsonville
36.963420851,-121.4908263,Hollister
36.976682661,-121.510467,Gilroy
36.98931,-121.53286,Gilroy
36.90533,-121.75105,Watsonville
36.87536,-121.56141,San Juan Bautista
36.9425,-121.44483,Hollister
36.87385,-121.74521,Watsonville
36.890512981,-121.800709,Watsonville
36.65683,-121.6135,Salinas
36.72545,-121.73017,Salinas
36.70852,-121.7489,Salinas
36.55974,-121.50964,Gonzales
36.56376,-121.51393,Salinas
36.73684,-121.73386,Salinas
36.70247,-121.70868,Salinas
36.75184,-121.74208,Salinas
36.796228981,-121.782303,Moss Landing
36.70808,-121.59958,Salinas
36.772290981,-121.787855,Castroville
36.75932,-121.75487,Salinas
35.35746,-120.8121,Morro Bay
35.24687198,-120.681709,San Luis Obispo
35.12445,-120.56913,Arroyo Grande
35.32067,-120.8061,San Luis Obispo
34.94544,-120.41679,Santa Maria
34.955227,-120.486578,Santa Maria
35.022795,-120.586157,Arroyo Grande
34.957554,-120.631454,Guadalupe
34.941374,-120.572882,Guadalupe
34.96377398,-120.641796,Guadalupe
34.78235698,-120.529225,Lompoc
34.67213098,-120.492103,Lompoc
34.67661698,-120.553388,Lompoc
34.41676,-119.54442,Carpinteria
34.43844,-119.90612,Goleta
34.40693,-119.51733,Carpinteria
34.44605,-119.87557,Goleta
34.43949,-119.85358,Goleta
37.35902,-118.45022,Bishop
37.36487,-118.4407,Bishop
37.36862,-118.4322,Bishop
37.3641,-118.43175,Bishop
37.36193,-118.43713,Bishop
37.36062,-118.44213,Bishop
37.36022,-118.44358,Bishop
37.35813,-118.45032,Bishop
37.35875,-118.45018,Bishop
37.35068,-118.46193,Bishop
37.335,-118.47912,Bishop
37.38,-118.4049,Dixon Lane-MeadowCreek
37.3802,-118.4049,Dixon Lane-MeadowCreek
37.3801,-118.405,Dixon Lane-MeadowCreek
37.3678,-118.3863,Bishop
37.3686,-118.4047,Bishop
37.376,-118.41835,Bishop
37.35958,-118.44947,Bishop
37.3616,-118.44847,Bishop
37.36137,-118.44723,Bishop
37.36243,-118.44507,Bishop
37.36368,-118.44203,Bishop
37.36633,-118.4371,West Bishop
36.9629,-122.009,Santa Cruz
36.960806,-122.024308,
36.96147,-122.023339,Santa Cruz
36.961623,-122.023142,Santa Cruz
36.961759,-122.022927,Santa Cruz
36.961994,-122.022875,Santa Cruz
36.961995,-122.022464,Santa Cruz
36.962058,-122.022199,Santa Cruz
36.962115,-122.021936,Santa Cruz
36.962189,-122.021679,Santa Cruz
36.962447,-122.021114,
36.9526,-122.041,Santa Cruz
36.9499,-122.058,Santa Cruz
33.251549,-117.146949,Escondido
33.25112,-117.14737,Escondido
33.6754,-117.2729,Menifee
33.69389,-117.20613,Menifee
33.7511,-117.224,Perris
33.5603,-117.608,Ladera Ranch
33.5599,-117.6079,Ladera Ranch
33.5716,-117.6129,San Juan Capistrano
33.5705,-117.613,San Juan Capistrano
33.5762,-117.6119,San Juan Capistrano
33.5758,-117.6125,San Juan Capistrano
33.5534,-117.611,Rancho Mission Viejo
33.5774,-117.6129,Las Flores
33.47335,-117.14344,Temecula
39.76864,-121.77826,Chico
39.737305,-121.826585,Chico
33.48908,-117.73584,Laguna Beach
33.49756,-117.74138,Laguna Beach
33.50051,-117.74504,Laguna Beach
33.50339,-117.74719,Laguna Beach
33.50441,-117.74812,Laguna Beach
33.50415,-117.74812,Laguna Beach
33.50389,-117.74812,Laguna Beach
33.50499,-117.74845,Laguna Beach
33.50755,-117.75087,Laguna Beach
33.50962,-117.75237,Laguna Beach
33.51077,-117.75286,Laguna Beach
33.51051,-117.75286,Laguna Beach
33.51025,-117.75286,Laguna Beach
33.51162,-117.75463,Laguna Beach
33.51326,-117.75723,Laguna Beach
33.51452,-117.75993,Laguna Beach
33.49637,-117.76802,
33.49367,-117.7722,
33.49692,-117.7753,
33.49912,-117.7718,
33.49643,-117.77197,
33.4822,-117.75998,
33.51128,-117.78088,
33.50165,-117.75075,
33.50453,-117.75378,
33.50577,-117.75492,
33.50677,-117.75605,
33.50768,-117.75727,
33.50913,-117.7584,
33.5117,-117.76192,
33.436,-117.69313,
33.43232,-117.6967,
33.43482,-117.7009,
33.43862,-117.69723,
33.43532,-117.69733,
33.42808,-117.68183,
33.44383,-117.71318,
33.44237,-117.67097,
33.44502,-117.67672,
33.44803,-117.68213,
33.45393,-117.69302,
33.45563,-117.69925,
33.45688,-117.70577,
38.93879,-120.0405,South Lake Tahoe
39.00021,-120.10052,South Lake Tahoe
38.96045,-119.95072,South Lake Tahoe
38.944589,-119.983973,South Lake Tahoe
38.991667,-119.953333,Round Hill Village
39.19875,-119.93201,Incline Village
39.16973,-120.1413,Tahoe City
38.94733,-119.96725,South Lake Tahoe
32.767129,-117.218757,San Diego
32.78979,-117.21849,San Diego
32.78733,-117.24808,San Diego
37.32217,-122.08436,Cupertino
37.32941,-122.08586,Los Altos
33.14142125,-117.3220245,Carlsbad
33.13885883,-117.3208465,Carlsbad
33.14456365,-117.3304726,Carlsbad
33.14362564,-117.327403,Carlsbad
33.14329413,-117.3285457,Carlsbad
33.1433207,-117.325488,Carlsbad
33.14392722,-117.3297003,Carlsbad
33.1397771,-117.326209,Carlsbad
33.14135822,-117.3292864,Carlsbad
33.14360568,-117.3296963,Carlsbad
33.14009865,-117.326213,Carlsbad
33.1452034,-117.3308628,Carlsbad
33.14048304,-117.3189551,Carlsbad
33.14112942,-117.3185807,Carlsbad
33.14360235,-117.3300785,Carlsbad
33.14295927,-117.3300706,Carlsbad
33.14421875,-117.3331442,Carlsbad
33.14361567,-117.3285497,Carlsbad
33.14299916,-117.3254841,Carlsbad
33.14423877,-117.3308509,Carlsbad
33.14454029,-117.3331481,Carlsbad
33.14048633,-117.3185729,Carlsbad
33.14013839,-117.3216266,Carlsbad
33.14012847,-117.3227732,Carlsbad
33.14326414,-117.3319856,Carlsbad
33.14393388,-117.3289358,Carlsbad
33.13949861,-117.3212365,Carlsbad
33.13886873,-117.3196999,Carlsbad
33.1426743,-117.3258623,Carlsbad
33.1413449,-117.3308152,Carlsbad
33.1420013,-117.3292943,Carlsbad
33.13948539,-117.3227653,Carlsbad
33.14104001,-117.3289002,Carlsbad
33.14301904,-117.3231908,Carlsbad
33.14297591,-117.3281595,Carlsbad
33.14425542,-117.3289398,Carlsbad
33.14168642,-117.3285259,Carlsbad
33.14776238,-117.3324234,Carlsbad
33.14776906,-117.3316589,Carlsbad
33.14044008,-117.3239237,Carlsbad
33.14168309,-117.3289081,Carlsbad
33.14489518,-117.3293299,Carlsbad
33.13947545,-117.3239119,Carlsbad
33.14648956,-117.3308786,Carlsbad
33.14142786,-117.3212601,Carlsbad
33.14233947,-117.3273872,Carlsbad
33.14268425,-117.3247157,Carlsbad
33.14327748,-117.3304568,Carlsbad
33.14558806,-117.3236045,Carlsbad
33.13914397,-117.3250546,Carlsbad
33.1401549,-117.3197156,Carlsbad
33.14326748,-117.3316034,Carlsbad
33.60125,-117.705061,Laguna Woods
32.7565,-117.25,San Diego
32.765245,-117.168629,San Diego
32.77255,-117.14456,San Diego
32.83986,-117.00395,Santee
32.8313,-116.98572,Santee
33.2025,-117.392,Oceanside
36.692938,-121.728366,Salinas
36.693014,-121.728625,Salinas
32.71747,-117.11505,San Diego
32.72306,-117.07598,San Diego
32.7404,-117.05211,Lemon Grove
32.73943,-117.05318,Lemon Grove
32.71663,-117.11878,San Diego
32.71677,-117.11844,San Diego
34.0839,-119.038,Newbury Park
34.0654,-118.994,Malibu
34.0629,-118.987,Malibu
34.0589,-118.974,Malibu
34.0535,-118.964,Malibu
34.0521,-118.961,Malibu
34.0516,-118.959,Malibu
34.0517,-118.959,Malibu
34.0509,-118.957,Malibu
34.0502,-118.955,Malibu
34.0488,-118.952,Malibu
34.0477,-118.948,Malibu
34.0459,-118.932,Malibu
34.0464,-118.923,Malibu
34.0452,-118.934,Malibu
34.0454,-118.934,Malibu
34.0492,-118.897,Malibu
34.0416,-118.894,Malibu
34.0409,-118.889,Malibu
34.0393,-118.87,Malibu
34.0259,-118.766,Malibu
34.0251,-118.784,Malibu
34.0861,-119.059,Malibu
34.0854,-119.054,Malibu
34.0854,-119.049,Malibu
34.0853,-119.048,Newbury Park
34.0623,-118.986,Malibu
34.06,-118.976,Malibu
34.0479,-118.948,Malibu
34.0454,-118.939,Malibu
34.0258,-118.777,Malibu
34.06388,-118.989433,Malibu
34.17837,-118.16451,Pasadena
38.216057,-122.139153,Fairfield
38.216058,-122.139111,Fairfield
38.06798,-122.226647,Vallejo
38.0678,-122.226572,Vallejo
37.26482,-122.41199,Pescadero
38.22989,-122.61671,Petaluma
37.24625,-122.15202,Los Gatos
34.0362,-118.378,Los Angeles
33.77983,-118.129,Long Beach
34.08379,-118.25996,Los Angeles
34.03978,-118.06391,South El Monte
34.13572,-117.98787,Monrovia
34.07918,-117.81364,San Dimas
33.79089,-118.29129,Harbor City
34.03488,-118.68142,Malibu
33.98649,-118.44431,Marina Del Rey
34.05732,-117.78534,Pomona
34.42941,-118.62623,Valencia
33.639212,-117.85856,Newport Beach
33.639257,-117.858526,Newport Beach
33.6529,-117.8616,Irvine
38.53156,-121.51729,Sacramento
38.53076,-121.51744,Sacramento
38.51834,-121.52136,Sacramento
33.18033,-117.3291,Carlsbad
33.13509,-117.29229,Carlsbad
33.0,-117.0,Poway
33.16306,-117.3936111,
33.16472,-117.3911111,
33.1625,-117.3891667,
33.16083,-117.3916667,
33.16278,-117.3913889,
33.15361,-117.3780556,
33.17111,-117.4055556,
33.1625,-117.3652778,
33.16889,-117.3708333,
33.17417,-117.3755556,
33.17889,-117.3797222,
33.18722,-117.3875,
41.06206,-124.14641,Trinidad
41.06164,-124.13755,Trinidad
41.05761,-124.14001,Trinidad
41.04729,-124.1144,Trinidad
41.04194,-124.11919,Trinidad
41.04163,-124.11894,Trinidad
41.033,-124.11147,Trinidad
41.01942,-124.10606,Trinidad
40.9978,-124.11315,Mckinleyville
40.99305,-124.11213,McKinleyville
40.9836,-124.0986,McKinleyville
40.98227,-124.09122,McKinleyville
40.98495,-124.0903,McKinleyville
39.30513,-120.1179028,Truckee
39.284333,-120.110366,Truckee
39.315,-120.117,Truckee
39.284047,-120.1106,Truckee
39.27955,-120.11734,Truckee
39.29519,-120.10407,Truckee
39.27955,-120.11695,Truckee
39.29734,-120.11848,Truckee
39.3004,-120.12883,Truckee
38.180823,-121.909786,Suisun City
38.179282,-121.909869,Suisun City
38.17846,-121.909055,Suisun City
38.177671,-121.913598,Suisun City
38.179728,-121.910911,Suisun City
38.177225,-121.913111,Suisun City
38.176317,-121.912556,Suisun City
38.179437,-121.909709,Suisun City
38.178116,-121.913,Suisun City
38.177495,-121.913244,Suisun City
38.178271,-121.910529,Suisun City
38.176403,-121.913921,Suisun City
38.18021,-121.907919,Suisun City
38.176311,-121.912903,Suisun City
38.180352,-121.908797,Suisun City
38.178803,-121.911369,Suisun City
38.178435,-121.907766,Suisun City
38.180158,-121.910757,Suisun City
38.179106,-121.90703,Suisun City
38.179777,-121.909023,Suisun City
38.177893,-121.913515,Suisun City
38.178961,-121.911747,Suisun City
38.180672,-121.912411,Suisun City
38.179835,-121.912915,Suisun City
38.181278,-121.9042,Suisun City
38.177335,-121.907908,Suisun City
38.178346,-121.910272,Suisun City
38.179445,-121.911304,Suisun City
38.292344,-119.863205592778,Pinecrest
38.249194,-119.963692,Long Barn
37.8103,-119.86009,Groveland
38.165131,-119.941615,Long Barn
34.23186,-118.41132,Pacoima
34.22696,-118.41797,Sun Valley
33.77257,-118.13634,Long Beach
33.77318,-118.1325,Long Beach
33.77165,-118.13219,Long Beach
33.76793,-118.12945,Long Beach
33.77248,-118.13624,Long Beach
33.77312,-118.13242,Long Beach
33.77163,-118.13219,Long Beach
33.767533,-118.129017,Long Beach
34.6518,-120.43698,Lompoc
36.60956,-121.56137,Salinas
36.725403301,-121.6500511,Salinas
34.935351,-120.35592,Santa Maria
34.942,-120.5565,Santa Maria
33.8728467,-118.2171783,Compton
33.883059,-118.223171,Compton
33.88873,-118.259766,Compton
33.869525,-118.215287,Compton
33.12017,-117.21019,San Marcos
33.12599,-117.20409,San Marcos
33.12625,-117.20518,San Marcos
33.13046,-117.20045,San Marcos
33.01634,-117.28089,Cardiff By The Sea
33.04832,-117.29827,Encinitas
33.04796,-117.29508,Encinitas
33.04745,-117.28576,Encinitas
33.0559,-117.26253,Encinitas
33.0483235,-117.2958937,Encinitas
33.049266,-117.291906,Encinitas
33.064952,-117.262957,Encinitas
33.03275,-117.25646,Encinitas
33.05468,-117.27873,Encinitas
33.052474,-117.277985,Encinitas
33.14788,-117.03923,Escondido
33.140734,-117.053285,Escondido
33.13171,-117.06771,Escondido
33.12683,-117.08159,Escondido
33.11321,-117.10544,Escondido
33.182543,-117.365144,Oceanside
33.182534,-117.365013,Oceanside
33.17979,-117.36672,Oceanside
33.17812,-117.36816,Oceanside
33.0475,-117.298,Encinitas
32.83271,-116.9055,Lakeside
32.82874,-116.89488,El Cajon
32.84911,-116.88414,Lakeside
32.82058,-116.9648,El Cajon
32.80388,-116.96538,El Cajon
32.82665,-116.98226,El Cajon
32.7721378,-117.0415146,La Mesa
32.80363,-116.96548,El Cajon
32.80216,-116.97167,El Cajon
32.80474,-116.92175,El Cajon
32.80334,-116.94122,El Cajon
32.80346,-116.93348,El Cajon
32.7760284,-117.0143227,La Mesa
32.77578,-117.02305,La Mesa
32.772958217,-117.029635895,La Mesa
32.77424,-117.03882,La Mesa
32.781561,-117.0116613,La Mesa
32.782702,-117.009704,La Mesa
32.84885,-117.00471,Santee
32.85282,-116.95281,Santee
32.83539,-117.12212,San Diego
32.815914,-117.062412,Santee
32.7765,-117.13138,San Diego
32.83997,-117.09319,San Diego
32.790988,-117.031095,La Mesa
33.22145,-117.09704,Escondido
33.32802,-117.15234,Fallbrook
33.34574,-117.24052,Fallbrook
33.33281,-117.14975,Fallbrook
33.25583,-117.29243,Oceanside
33.26579,-117.30719,Oceanside
33.23253,-117.24958,Vista
33.23424,-117.25785,Vista
33.37476,-117.25261,Fallbrook
33.37477,-117.25259,Fallbrook
33.37378,-117.25289,Fallbrook
32.80348,-116.95769,El Cajon
32.86916,-116.92153,Lakeside
32.77776,-117.01751,La Mesa
32.74772,-117.22927,San Diego
33.22186,-117.34984,Oceanside
33.2837,-117.21707,Bonsall
33.31787,-117.16385,Fallbrook
36.8471,-121.7545,Watsonville
36.83465,-121.73843,Prunedale
36.8199,-121.7371,Elkhorn
36.81116667,-121.7792639,Moss Landing
36.8439,-121.7513,Watsonville
36.8423,-121.7469,Watsonville
36.8215,-121.7834,Moss Landing
36.8207,-121.7318,Watsonville
36.8601,-121.7401,Watsonville
36.8563,-121.7549,Watsonville
36.8565,-121.755,Watsonville
36.8171,-121.7871,Moss Landing
36.8398,-121.7437,Watsonville
36.7963,-121.7832,Moss Landing
36.7777,-121.7379,Castroville
36.7719,-121.7897,Castroville
36.79996,-121.7844,Moss Landing
36.7997,-121.7847,Moss Landing
36.7908,-121.7904,Moss Landing
36.7904,-121.7907,Moss Landing
36.8239,-121.7343,Castroville
36.824,-121.74,Castroville
36.8106,-121.7864,Moss Landing
36.826161,-121.778839,Moss Landing
36.7321,-121.7807,Salinas
36.8296,-121.734,Watsonville
36.7651,-121.7596,Castroville
36.772296,-121.787341,Castroville
33.1612,-117.2707,Oceanside
33.1574,-117.2697,Oceanside
33.18116,-117.28717,Oceanside
33.20598,-117.28513,Oceanside
33.21112,-117.27056,Oceanside
33.21335,-117.26802,Oceanside
33.1825,-117.36512,Oceanside
33.5598,-117.77201,Laguna Beach
33.4625,-117.704,Dana Point
33.4580438899999,-117.59425,San Clemente
33.4583462,-117.5945829,San Clemente
33.442455,-117.641938,San Clemente
33.45754739,-117.6008317,San Clemente
33.45444672,-117.623444199999,San Clemente
33.5586449999999,-117.737827,Aliso Viejo
33.573241,-117.716607999999,Aliso Viejo
33.574713,-117.715864999999,Aliso Viejo
33.5443429999999,-117.783317,Laguna Beach
33.48259382,-117.72039805,Dana Point
33.484034,-117.71988,Dana Point
33.4682239999999,-117.682222999999,Dana Point
33.508305,-117.640179,San Juan Capistrano
33.484679,-117.67537,San Juan Capistrano
33.48367,-117.6842,San Juan Capistrano
33.5698549999999,-117.646012,Ladera Ranch
33.53475,-117.646189,Ladera Ranch
33.529803,-117.646538,Ladera Ranch
33.644613,-117.613795,Rancho Santa Margarita
33.6251559999999,-117.566008,Trabuco Canyon
33.631115,-117.594853,Rancho Santa Margarita
33.631117,-117.594886,Rancho Santa Margarita
33.6104649999999,-117.6166,Rancho Santa Margarita
33.5645219999999,-117.585847,Trabuco Canyon
33.586962,-117.59544,Trabuco Canyon
33.61211,-117.75397,Laguna Woods
33.607317,-117.66888,Mission Viejo
33.581589,-117.74576,Aliso Viejo
33.595041,-117.715762,Aliso Viejo
33.592263,-117.715642,Aliso Viejo
33.557616,-117.717798,Laguna Niguel
33.556482,-117.717798,Laguna Niguel
33.549947,-117.717170999999,Laguna Niguel
33.5086009999999,-117.707381,Laguna Niguel
33.5575699999999,-117.676309,Laguna Niguel
33.633411,-117.6769,Lake Forest
33.5960219999999,-117.655902,Mission Viejo
33.623725,-117.642315,Mission Viejo
33.624723,-117.648224,Mission Viejo
33.5356579999999,-117.769013,Laguna Beach
33.495267,-117.71488,Laguna Niguel
33.5059589999999,-117.707438,Laguna Niguel
33.5519946,-117.7098157,Laguna Niguel
33.588008,-117.594189,Trabuco Canyon
33.54614455,-117.7029189,Laguna Niguel
33.54868,-117.70469,Laguna Niguel
33.587756,-117.593658,Trabuco Canyon
33.57897,-117.71485,Aliso Viejo
33.5657929,-117.6489386,Ladera Ranch
33.58035,-117.71365,Aliso Viejo
33.64235,-117.639159,Mission Viejo
33.59776,-117.65574,Mission Viejo
33.5767042594,-117.713376723,Aliso Viejo
33.5397444767,-117.704008139,Laguna Niguel
33.56827,-117.58763,Trabuco Canyon
33.5516063,-117.7096968,Laguna Niguel
33.57897,-117.7149,Aliso Viejo
33.5778,-117.59156,Trabuco Canyon
33.4412,-117.646,Capistrano Beach
33.440773,-117.645768,Capistrano Beach
33.4406359299999,-117.6455844,San Clemente
33.440499,-117.6454,San Clemente
33.4196069999999,-117.620594999999,San Clemente
33.4192559999999,-117.620335999999,San Clemente
33.4194316399999,-117.6204654,San Clemente
33.43144746,-117.6329025,San Clemente
33.4307,-117.632,San Clemente
33.4269138888888,-117.62823611111,San Clemente
33.4242068599999,-117.6253765,San Clemente
33.42287642,-117.623414999999,San Clemente
33.4221833333333,-117.622308333333,San Clemente
33.4208,-117.621,San Clemente
33.41740113,-117.6187784,San Clemente
33.4083131499999,-117.6101253,San Clemente
33.4051,-117.607,San Clemente
33.3958,-117.6,San Clemente
33.423028,-117.623581,San Clemente
33.422724,-117.623249,San Clemente
33.418,-117.618,San Clemente
33.408481,-117.610269,San Clemente
33.408146,-117.609982,San Clemente
33.475721,-117.678895,Dana Point
33.48166,-117.72419,Dana Point
33.461424,-117.68449,
33.46140913,-117.6842446,
33.4613939999999,-117.683999,
33.4616,-117.683,Dana Point
33.4675549999999,-117.681955,Capistrano Beach
33.48119,-117.7249,Dana Point
33.50415574,-117.7482992,Laguna Beach
33.5034,-117.747,Laguna Beach
33.4976,-117.741,Laguna Beach
33.4818,-117.725,Dana Point
33.4812934799999,-117.725157499999,Dana Point
33.4811899999999,-117.7249,Dana Point
33.4793,-117.724,Dana Point
33.4696,-117.782,
33.584781,-117.664379,Mission Viejo
33.56109,-117.82136,Laguna Beach
33.6272742153,-117.67982622277,Mission Viejo
33.54183,-117.67501,Laguna Niguel
33.5627,-117.6759,Laguna Niguel
33.528291,-117.709684,Laguna Niguel
33.52980214,-117.6465378,Ladera Ranch
33.6544,-117.6596,Lake Forest
33.6463964199,-117.65586438,Mission Viejo
33.5998919999999,-117.676309,Mission Viejo
33.6376199999999,-117.6179,Rancho Santa Margarita
33.540981,-117.78353,Laguna Beach
33.469987,-117.637078,San Clemente
33.129273,-117.279695,Carlsbad
33.12948,-117.279772,Carlsbad
33.41107,-117.18569,Fallbrook
33.40757,-117.20253,Fallbrook
33.40784,-117.20309,Fallbrook
33.41056,-117.21477,Fallbrook
33.41233,-117.15972,Fallbrook
33.42126,-117.14983,Fallbrook
33.41544,-117.15199,Fallbrook
33.41526,-117.15204,Fallbrook
33.41174,-117.15196,Fallbrook
33.40696,-117.18344,Fallbrook
